minute,value,match_id
19.0,19,15186945
20.0,22,15186945
21.0,41,15186945
22.0,44,15186945
23.0,20,15186945
24.0,9,15186945
25.0,3,15186945
26.0,-4,15186945
27.0,-6,15186945
28.0,-44,15186945
29.0,-14,15186945
30.0,9,15186945
31.0,45,15186945
32.0,43,15186945
33.0,65,15186945
34.0,100,15186945
35.0,83,15186945
36.0,51,15186945
37.0,68,15186945
38.0,69,15186945
39.0,30,15186945
40.0,17,15186945
41.0,10,15186945
42.0,3,15186945
43.0,-32,15186945
44.0,-16,15186945
45.0,-3,15186945
45.5,35,15186945
46.0,6,15186945
47.0,10,15186945
48.0,12,15186945
49.0,13,15186945
50.0,39,15186945
51.0,63,15186945
52.0,43,15186945
53.0,31,15186945
54.0,24,15186945
55.0,18,15186945
56.0,59,15186945
57.0,19,15186945
58.0,-29,15186945
59.0,13,15186945
60.0,3,15186945
61.0,15,15186945
62.0,-18,15186945
63.0,11,15186945
64.0,50,15186945
65.0,32,15186945
66.0,23,15186945
67.0,26,15186945
68.0,17,15186945
69.0,9,15186945
70.0,8,15186945
71.0,7,15186945
72.0,1,15186945
73.0,-8,15186945
74.0,75,15186945
75.0,41,15186945
76.0,23,15186945
77.0,-52,15186945
78.0,-51,15186945
79.0,-79,15186945
80.0,-52,15186945
81.0,-63,15186945
82.0,-43,15186945
83.0,-34,15186945
84.0,-28,15186945
85.0,-19,15186945
86.0,-24,15186945
87.0,-33,15186945
88.0,-88,15186945
89.0,-78,15186945
90.0,-70,15186945
90.5,25,15186945
